url,path,statusCode,title,h1,canonicalUrl,breadcrumbText,collectionSignals
https://coldcactus.ca/collections/winter-outerwear,/collections/winter-outerwear,200,Winter Outerwear &ndash; Cold Cactus Inc.,Winter Outerwear,https://coldcactus.ca/collections/winter-outerwear,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/womens-apparel,/collections/womens-apparel,200,Women's Apparel &ndash; Cold Cactus Inc.,Collection: Women's Apparel,https://coldcactus.ca/collections/womens-apparel,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/wrangler,/collections/wrangler,200,Wrangler &ndash; Cold Cactus Inc.,Wrangler,https://coldcactus.ca/collections/wrangler,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/wrangler-denim,/collections/wrangler-denim,200,Wrangler Denim &ndash; Cold Cactus Inc.,Wrangler Denim,https://coldcactus.ca/collections/wrangler-denim,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/wrangler-x-lainey-wilson-1,/collections/wrangler-x-lainey-wilson-1,200,Wrangler X Lainey Wilson &ndash; Cold Cactus Inc.,Wrangler X Lainey Wilson,https://coldcactus.ca/collections/wrangler-x-lainey-wilson-1,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/,/,200,Cold Cactus - Western Wear & Goods &ndash; Cold Cactus Inc.,,https://coldcactus.ca/,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" } > { ""@context"": ""http://schema.org"", ""@type"": ""WebSite"", ""name"": ""Cold Cactus Inc."", ""potentialAction"": { ""@type"": ""SearchAction"", ""target"": ""https:\/\/coldcactus.ca\/search?q={search_term_string}"", ""query-input"": ""required name=search_term_string"" }, ""url"": ""https:\/\/coldcactus.ca"" }",collection-like page text
https://coldcactus.ca/collections,/collections,200,Collections &ndash; Cold Cactus Inc.,Collections,https://coldcactus.ca/collections,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like page text
https://coldcactus.ca/collections/ariat-footwear,/collections/ariat-footwear,429,,,,,collection-like path
https://coldcactus.ca/collections/ariat-slippers,/collections/ariat-slippers,429,,,,,collection-like path
https://coldcactus.ca/collections/bath,/collections/bath,429,,,,,collection-like path
https://coldcactus.ca/collections/cowbows,/collections/cowbows,429,,,,,collection-like path
https://coldcactus.ca/collections/cowgirl-tuff-winter,/collections/cowgirl-tuff-winter,429,,,,,collection-like path
https://coldcactus.ca/collections/cropped-denim,/collections/cropped-denim,429,,,,,collection-like path
https://coldcactus.ca/collections/footwear,/collections/footwear,429,,,,,collection-like path
https://coldcactus.ca/collections/gift-cards,/collections/gift-cards,429,,,,,collection-like path
https://coldcactus.ca/collections/gift-ideas-for-cowhide-lovers,/collections/gift-ideas-for-cowhide-lovers,429,,,,,collection-like path
https://coldcactus.ca/collections/gift-ideas-for-kids,/collections/gift-ideas-for-kids,429,,,,,collection-like path
https://coldcactus.ca/collections/gift-ideas-for-the-jewelry-lover,/collections/gift-ideas-for-the-jewelry-lover,429,,,,,collection-like path
https://coldcactus.ca/collections/hyer-men-and-womens,/collections/hyer-men-and-womens,429,,,,,collection-like path
https://coldcactus.ca/collections/kitchen,/collections/kitchen,429,,,,,collection-like path
https://coldcactus.ca/collections/liberty-black,/collections/liberty-black,429,,,,,collection-like path
https://coldcactus.ca/collections/madison-creek,/collections/madison-creek,429,,,,,collection-like path
https://coldcactus.ca/collections/pillows-bedding,/collections/pillows-bedding,429,,,,,collection-like path
https://coldcactus.ca/collections/pink-friday-150-footwear,/collections/pink-friday-150-footwear,429,,,,,collection-like path
https://coldcactus.ca/collections/pink-friday-75-denim,/collections/pink-friday-75-denim,429,,,,,collection-like path
https://coldcactus.ca/collections/rugs,/collections/rugs,429,,,,,collection-like path
https://coldcactus.ca/collections/sale-accessories,/collections/sale-accessories,429,,,,,collection-like path
https://coldcactus.ca/collections/sale-denim,/collections/sale-denim,429,,,,,collection-like path
https://coldcactus.ca/collections/sale-dresses,/collections/sale-dresses,429,,,,,collection-like path
https://coldcactus.ca/collections/sale-footwear,/collections/sale-footwear,429,,,,,collection-like path
https://coldcactus.ca/collections/sale-mens-shirts,/collections/sale-mens-shirts,429,,,,,collection-like path
https://coldcactus.ca/collections/sale-outerwear,/collections/sale-outerwear,429,,,,,collection-like path
https://coldcactus.ca/collections/sale-womens-tops,/collections/sale-womens-tops,429,,,,,collection-like path
https://coldcactus.ca/collections/stiefeld-mule-shoe,/collections/stiefeld-mule-shoe,429,,,,,collection-like path
https://coldcactus.ca/collections/tasha-polizzi,/collections/tasha-polizzi,429,,,,,collection-like path
https://coldcactus.ca/collections/wall-art-decor,/collections/wall-art-decor,429,,,,,collection-like path
